qdate,y_001m,y_003m,y_012m,y_024m,y_036m,y_048m,y_060m,y_120m,inflation,FFR,D12,E12,Index,AAA,BAA,LTR,CORPR,TBL,AHETPI,CPIAUCSL,DSPIC96,HSN1F,INDPRO,M1NS,NAPM,PAYEMS,PCE,PPICRM,PPIFGS,TCU,UNRATE,output,employment,house_orders,money_finance,price,real_activity,nominal_price
20000229,5.319,5.735,6.097,6.436,6.501,6.484,6.564,6.528,3.21797207,5.73,16.7367,50.0233,1366.42,0.0768,0.0829,0.0264,0.0092,0.0555,3.690455694,3.167279987,4.578937269,0.938974035,4.839017346,1.117944384,55.8,2.328607147,8.313204892,22.08938316,4.033407063,82.1,4.1,-0.524302942,-0.39121886,-0.331553858,0.461471037,1.270546864,-0.455892815,1.270546864
20000331,5.861,5.823,6.299,6.387,6.335,6.259,6.248,6.1707,3.762135922,5.85,16.76,50.95,1498.58,0.0768,0.0837,0.0367,0.0169,0.0569,3.826809844,3.693093903,4.672645574,4.198007224,5.020979726,1.033366701,54.9,2.604920394,8.74500756,23.38008458,4.316146116,82.2,4,-0.587385787,-0.368683061,-0.25734135,0.428341097,1.439267976,-0.46722966,1.439267976
20000428,5.275,5.782,6.448,6.56,6.485,6.48,6.452,6.3144,3.013863773,6.02,16.74,51.2733,1452.43,0.0764,0.084,-0.0076,-0.0115,0.0566,3.812778544,2.969339293,5.260340192,-8.760573065,5.409080669,1.080705378,54.7,2.532131347,7.421411636,19.80784707,3.569152077,82.4,3.8,-0.684527875,-0.535433701,-0.325112833,0.549970816,0.760731674,-0.617142284,0.760731674
20000531,4.68,5.585,6.265,6.593,6.532,6.519,6.448,6.3907,3.13253012,6.27,16.72,51.5967,1420.6,0.0799,0.089,-0.0054,-0.0161,0.0579,3.72713948,3.084467535,5.382142137,-3.553382439,4.803899978,0.364166462,53.2,2.535552581,7.42396751,17.31543214,3.490885471,82.2,4,-0.49478875,-0.239932632,-0.063444057,0.620618857,0.731330798,-0.348585276,0.731330798
20000630,5.634,5.831,6.394,6.278,6.198,6.205,6.154,6.1737,3.734939759,6.53,16.7,51.92,1454.6,0.0767,0.0848,0.0244,0.0326,0.0569,3.716274638,3.666880364,5.255555459,-15.18060129,5.046506617,0.327273019,51.4,2.293254408,7.46908926,25.20014774,4.215041691,82,4,-0.584458136,-0.328497757,-0.246700587,0.642609871,0.904449313,-0.437661412,0.904449313
20000731,5.88,6.174,6.362,6.2,6.224,6.173,6.129,6.089,3.599280144,6.54,16.58,52.5133,1430.83,0.0765,0.0835,0.0173,0.0179,0.0596,3.70278235,3.53601954,5.619724009,-1.454978101,4.156454765,0.509092009,52.5,2.193513796,7.290849276,22.70413919,4.061097,81.6,4,-0.500325267,-0.241415849,0.024205247,0.642254752,0.72271441,-0.360925329,0.72271441
20000831,6.239,6.261,6.127,6.084,6.019,5.955,5.928,5.8947,3.351286655,6.5,16.46,53.1067,1517.68,0.0755,0.0826,0.024,0.0135,0.0609,3.839660364,3.296354955,5.674891386,-5.170594508,3.463334936,0.155442815,49.9,2.044932702,7.057884032,13.84023229,3.242730696,81.1,4.1,-0.241563038,-0.003202866,0.06037564,0.534380701,0.518565811,-0.103734104,0.518565811
20000929,5.925,6.163,6.191,5.879,5.867,5.816,5.793,5.99,3.456495828,6.52,16.34,53.7,1436.51,0.0762,0.0835,-0.0157,0.0046,0.06,3.749538003,3.398100819,5.839980706,9.904521655,4.223179548,0.239080574,49.7,1.981973181,7.474252894,16.58966771,3.290973409,81.2,3.9,-0.528760209,-0.119461363,0.001739019,0.452092234,0.288702491,-0.290462695,0.288702491
20001031,6.032,6.295,6.205,5.82,5.821,5.767,5.702,5.8846,3.450327186,6.51,16.3167,52.4667,1429.4,0.0755,0.0834,0.0187,0.0045,0.0611,3.882586869,3.392138095,5.135403112,6.761577694,2.508373074,-0.265167256,48.7,1.66072656,7.269777785,22.6605759,3.724417317,80.6,3.9,-0.035141262,-0.004434071,0.135782638,0.422280897,0.309801615,-0.023954611,0.309801615
20001130,6.124,6.163,5.831,5.551,5.534,5.48,5.386,5.5939,3.444180523,6.51,16.2933,51.2333,1314.95,0.0745,0.0828,0.0319,0.0263,0.0617,4.158305184,3.386196261,4.223338369,1.950721639,2.015618582,-1.895662407,48.5,1.607163849,6.934440443,16.28379306,3.853621139,80.4,3.9,0.116678077,0.1329427,0.094612157,0.515722934,0.33630843,0.130513582,0.33630843
20001229,5.774,5.849,5.428,5.043,5.086,5.045,4.987,5.3428,3.436018957,6.4,16.27,50,1320.28,0.0721,0.0802,0.0243,0.027,0.0577,4.216415911,3.378306124,3.559648651,11.86735643,0.907567274,-3.230512349,43.9,1.481317056,6.082504234,30.12391834,3.845232516,79.9,3.9,0.460083757,0.294707991,0.361533306,0.511341428,0.253042893,0.373494866,0.253042893
20010131,4.833,4.964,4.651,4.564,4.707,4.81,4.843,5.3767,3.721204962,5.98,16.17,48.48,1366.01,0.0715,0.0793,0.0005,0.0359,0.0515,3.852116783,3.653639206,3.216066452,6.967992064,0.099402607,-2.379674991,42.3,1.280184019,6.520752097,43.86173154,4.695698309,79.1,4.2,0.596931242,0.544031189,0.454281076,0.180389412,0.394707513,0.587221103,0.394707513
20010228,5.018,4.835,4.415,4.383,4.562,4.65,4.696,5.2147,3.529411765,5.49,16.07,46.96,1239.94,0.071,0.0787,0.0191,0.0127,0.0488,4.047410793,3.468555799,2.832045513,11.77830357,-0.891847143,-0.694955248,42.1,1.234489849,5.48710223,24.41819454,3.806563703,78.4,4.2,0.818071864,0.723041201,0.172533349,-0.108460078,-0.021105316,0.787883166,-0.021105316
20010330,4.437,4.276,4.154,4.182,4.401,4.537,4.618,5.2693,2.98245614,5.31,15.97,45.44,1160.33,0.0698,0.0784,-0.0074,-0.0029,0.0442,4.033089922,2.9388459,2.868954168,4.242071588,-1.583321127,0.207197948,43.1,0.85419752,4.388021114,15.66714777,2.800901229,77.9,4.3,0.979347326,0.862148496,0.315863423,-0.172740704,-0.606504302,0.939211725,-0.606504302
20010430,3.747,3.868,4.033,4.275,4.638,4.825,4.934,5.6192,3.21825629,4.8,15.8767,42.5567,1249.46,0.072,0.0807,-0.0313,-0.0128,0.0387,3.949737659,3.167555345,2.093058512,7.77534342,-2.463433558,0.088794181,42.7,0.422160616,4.91850217,17.81198699,3.657632531,77.5,4.4,1.136295304,1.133214594,0.43902432,-0.280562197,-0.135986094,1.175805285,-0.135986094
20010531,3.45,3.608,3.79,4.216,4.619,4.863,4.973,5.6892,3.563084112,4.21,15.7833,39.6733,1255.82,0.0729,0.0807,0.0037,0.0132,0.0362,3.938624409,3.501074937,1.54170076,3.214972641,-3.348718023,1.291156035,41.3,0.218888905,5.109550637,12.5571911,3.795657927,76.8,4.3,1.296336411,1.085820104,0.408872933,-0.749515303,0.021691131,1.21092177,0.021691131
20010629,3.42,3.633,3.878,4.23,4.661,4.917,5.065,5.691,3.193960511,3.97,15.69,36.79,1224.42,0.0718,0.0797,0.0085,0.0055,0.0349,3.996325681,3.144014317,1.407993639,10.63688344,-4.070474195,2.199271802,43.2,0.157643864,4.788648181,-4.00543939,2.643955368,76.1,4.5,1.467698367,1.265604235,0.609371911,-0.860258047,-0.41383998,1.39320645,-0.41383998
20010731,3.645,3.524,3.455,3.772,4.22,4.494,4.668,5.3227,2.721482339,3.77,15.7067,33.9633,1211.23,0.0713,0.0797,0.0376,0.0361,0.0351,3.708014865,2.685108472,2.513709892,-0.792307484,-4.287523399,3.291266971,43.5,-0.062138632,4.637430458,-7.480121308,1.365454201,75.6,4.6,1.485294441,1.290322356,0.465661899,-0.901090723,-0.570601023,1.418973729,-0.570601023
20010831,3.379,3.347,3.329,3.612,4.055,4.321,4.494,5.1872,2.721482339,3.65,15.7233,31.1367,1133.58,0.0702,0.0785,0.0206,0.0156,0.0336,3.697665759,2.685108472,3.839405584,2.100427277,-4.282927208,4.467022243,46.3,-0.18045893,4.710518415,-4.611517372,2.010117932,75.2,4.9,1.48227573,1.466748259,0.424050332,-0.958464489,-0.381627341,1.529407528,-0.381627341
20010928,2.383,2.346,2.515,2.821,3.422,3.762,4.053,5.0456,2.592165899,3.07,15.74,28.31,1040.94,0.0717,0.0803,0.0081,-0.0152,0.0264,3.545731184,2.559138807,3.055123934,-6.688044258,-5.094570689,9.189777811,46.2,-0.459694196,2.179492237,-15.84060054,1.641135656,74.8,5,1.846652523,1.660869837,0.759649915,-1.43995555,-0.597731143,1.794547346,-0.597731143
20011031,2.098,2.03,1.956,2.368,2.96,3.36,3.672,4.7026,2.127659574,2.49,15.74,27.1033,1059.78,0.0703,0.0791,0.0464,0.0437,0.0216,3.329017535,2.10534092,1.445918745,-6.876322399,-5.155374157,5.953610129,40.8,-0.702594123,4.816421264,-29.02455191,-0.359066813,74.2,5.3,1.609663157,1.967377605,0.710868408,-1.500902294,-0.846421634,1.905848027,-0.846421634
20011130,1.733,1.788,2.051,2.842,3.512,3.911,4.1,5.2472,1.894374282,2.09,15.74,25.8967,1139.45,0.0697,0.0781,-0.0471,-0.0188,0.0187,3.315220732,1.87665445,1.907091416,4.879016417,-5.686230314,6.804623427,44.1,-1.099375538,4.065040449,-22.87751809,-1.219964897,73.7,5.5,1.722936654,2.076431658,0.494424901,-1.716981005,-1.043309623,2.00608642,-1.043309623
20011231,1.641,1.717,2.052,3.064,3.811,4.227,4.439,5.5106,1.603665521,1.82,15.74,24.69,1148.08,0.0677,0.0805,-0.0183,-0.009,0.0169,3.168309084,1.590942647,2.093631852,-0.407747762,-5.346619287,8.34895459,45.3,-1.338160781,3.167120714,-39.03426114,-1.795380362,73.6,5.7,1.680721331,2.152621472,0.492268744,-1.805666626,-1.224763988,2.026899008,-1.224763988
20020131,1.695,1.763,2.276,3.148,3.808,4.242,4.516,5.4431,1.195899772,1.73,15.7367,24.6933,1130.2,0.0655,0.0787,0.0138,0.0175,0.0165,3.236082723,1.188805396,3.82640951,-6.169356901,-4.046822068,7.979101926,47.5,-1.425570697,3.17424906,-50.64070586,-2.863474096,73.9,5.7,1.407366967,2.099813139,0.251082122,-1.641478364,-1.622537922,1.883751774,-1.622537922
20020228,1.738,1.76,2.195,3.038,3.621,4.076,4.355,5.3371,1.136363636,1.74,15.7333,24.6967,1106.73,0.0651,0.0789,0.0115,0.013,0.0173,2.880857663,1.129955525,3.772067144,-1.569890954,-3.454144392,7.807852857,50.7,-1.584980742,3.479409883,-36.46713426,-2.786889901,73.8,5.7,1.2607022,1.949784425,-0.077511295,-1.506953587,-1.527776451,1.725293162,-1.527776451
20020328,1.715,1.788,2.689,3.678,4.324,4.725,5.001,5.8248,1.36286201,1.73,15.73,24.7,1147.39,0.0681,0.0811,-0.0436,-0.0295,0.0179,2.736148801,1.353658572,3.583969056,-1.718624471,-2.386126112,7.421081578,52.4,-1.58225131,3.822546204,-24.33616728,-1.714327699,74.2,5.7,1.055462982,1.894037046,0.109495244,-1.406058172,-0.961819051,1.605538391,-0.961819051
20020430,1.758,1.755,2.249,3.216,3.857,4.294,4.581,5.475,1.64399093,1.75,15.8333,25.38,1076.92,0.0676,0.0803,0.041,0.0253,0.0172,2.594002101,1.630623704,4.223648678,2.92703823,-1.737328993,6.044187471,52.4,-1.433623481,4.461203202,-20.72924036,-2.351373028,74.5,5.9,0.913605302,1.843112416,0.056596028,-1.369626318,-0.933269813,1.512411314,-0.933269813
20020531,1.695,1.727,2.269,3.184,3.732,4.119,4.411,5.4222,1.240834743,1.75,15.9367,26.06,1067.14,0.0675,0.0809,0.0015,0.0113,0.0173,2.586937998,1.233199485,4.65739296,9.992202503,-0.426235853,6.200099016,53.1,-1.407245236,3.443150603,-18.00253445,-2.778946191,74.8,5.8,0.769168363,1.737330618,-0.162965103,-1.223824691,-1.248481462,1.37831822,-1.248481462
20020628,1.672,1.692,1.941,2.88,3.459,3.861,4.147,5.2423,1.069217783,1.75,16.04,26.74,989.81,0.0663,0.0795,0.0187,0.0073,0.017,2.645118609,1.063542071,4.768261352,8.161133545,1.150767107,5.895718377,53.6,-1.27430065,3.862681681,-13.17457842,-2.138356603,75.5,5.8,0.381721055,1.573347726,-0.126997904,-1.061380235,-1.040765976,1.118453082,-1.040765976
20020731,1.705,1.697,1.723,2.222,2.852,3.29,3.633,4.9128,1.465614431,1.73,15.9603,27.84,911.62,0.0653,0.079,0.0303,0.0094,0.0168,2.843793532,1.454978101,2.783778714,8.283600558,1.261379749,5.18897647,50.2,-1.256323804,4.47998197,-6.189418288,-1.076436659,75.2,5.8,0.414897985,1.540901243,-0.089854966,-0.920026198,-0.53276465,1.116146506,-0.53276465
20020830,1.662,1.671,1.747,2.108,2.547,2.987,3.283,4.5588,1.74746336,1.74,15.8807,28.94,916.07,0.0637,0.0758,0.0464,0.0452,0.0162,2.836111762,1.73237079,0.812927389,15.77732756,1.668998181,3.249383348,50.3,-1.147205089,4.237835801,-3.626870774,-1.43166368,75.3,5.7,0.381946355,1.285214684,-0.062128816,-0.831900666,-0.462680741,0.938499688,-0.462680741
20020930,1.575,1.547,1.43,1.681,2.034,2.394,2.669,4.1101,1.516002246,1.75,15.801,30.04,815.29,0.0615,0.074,0.0417,0.033,0.0163,2.894850411,1.504625766,1.484556599,20.2055221,2.068498833,-0.655629818,50.5,-1.004849266,5.219482272,3.303052568,-1.497354179,75.4,5.7,0.276824181,1.2022548,-0.341569828,-0.064611973,-0.267284297,0.840984272,-0.267284297
20021031,1.425,1.44,1.337,1.663,2.126,2.53,2.874,4.395,2.027027027,1.75,15.893,29.2233,885.76,0.0632,0.0773,-0.0294,-0.024,0.0158,3.089567429,2.006756305,3.239426237,14.40953738,2.224258282,3.175408995,49,-0.659982589,2.956438915,14.50155051,0.716848948,75.1,5.7,0.513825918,1.004288753,-0.093661525,-0.238478523,0.244978705,0.801983506,0.244978705
20021129,1.222,1.224,1.506,2.033,2.608,3.029,3.318,4.6685,2.253521127,1.34,15.985,28.4067,936.31,0.0631,0.0762,-0.0122,0.013,0.0123,2.945326691,2.228504479,3.062411036,10.2759734,3.277011346,3.057981612,48.5,-0.428731766,3.837323504,12.6937157,1.077209698,75.5,5.9,0.212767552,0.908827573,-0.126252572,-0.458053562,0.467045351,0.630165902,0.467045351
20021231,1.141,1.198,1.209,1.582,2.033,2.462,2.807,4.2487,2.480270575,1.24,16.077,27.59,879.82,0.0621,0.0745,0.0507,0.0361,0.0119,3.071002349,2.450011187,3.004558052,6.810722235,2.722478575,3.015713456,51.6,-0.417793206,4.786273082,21.91565562,1.224358111,75.2,6,0.310474773,0.858354895,-0.297443131,-0.422185257,0.770697739,0.637640305,0.770697739
20030131,1.151,1.173,1.284,1.691,2.2,2.676,3.042,4.3781,2.757456387,1.24,16.1277,28.5,855.7,0.0617,0.0735,-0.0106,0.0021,0.0117,3.068953326,2.7201233,0.764405751,12.68328712,2.912845283,2.772094264,51.3,-0.246108205,4.760471299,24.88620806,2.439145312,75.8,5.8,0.366681721,0.743889192,-0.377375963,-0.406478072,1.224314494,0.591351538,1.224314494
20030228,1.2,1.211,1.233,1.511,1.931,2.37,2.725,4.0785,3.146067416,1.26,16.1783,29.41,841.15,0.0595,0.0706,0.0329,0.0264,0.0117,3.324774322,3.097592789,0.648353029,-1.273902578,3.318289402,3.903137424,48.8,-0.25637497,4.190222598,31.10352995,3.349083933,76.1,5.9,0.347789964,0.838459155,-0.070938237,-0.395018521,1.496415765,0.647893439,1.496415765
20030331,1.146,1.107,1.145,1.486,1.972,2.445,2.825,4.2158,3.025210084,1.25,16.229,30.32,848.18,0.0589,0.0695,-0.0135,-0.008,0.0113,3.122140007,2.980353039,1.012000042,7.912554415,2.368676784,3.93235462,46.3,-0.401815237,4.570046694,38.27294747,3.67792515,76,5.9,0.475828386,0.788179662,-0.054704911,-0.515810251,1.272903523,0.667331468,1.272903523
20030430,1.098,1.117,1.15,1.476,1.983,2.473,2.886,4.2231,2.175125488,1.26,16.2077,31.73,916.92,0.0574,0.0685,0.0102,0.0229,0.0113,2.9218546,2.151807163,1.343259151,7.806837337,1.144787311,5.082113013,46.1,-0.375116703,4.007552192,17.05348198,2.492119005,75.4,6,0.694577298,0.838797683,0.030631071,-0.509194528,0.641557698,0.78752876,0.641557698
20030530,1.126,1.117,1.164,1.319,1.621,1.998,2.351,3.6702,1.894150418,1.26,16.1863,33.14,963.59,0.0522,0.0638,0.0592,0.0471,0.0107,2.979366348,1.876434747,1.943785852,9.735308143,0.593973348,6.55129619,49,-0.375142656,4.458370967,17.54170414,2.497454098,75.5,6.1,0.636245663,0.876502919,-0.164043004,-0.663735357,0.629123099,0.794657709,0.629123099
20030630,0.799,0.903,1.039,1.299,1.7,2.114,2.5,3.8383,1.948775056,1.22,16.165,34.55,974.51,0.0497,0.0619,-0.0154,-0.0143,0.0092,2.837537785,1.930029581,1.994506343,22.04230306,-0.309437758,7.239657539,49,-0.411199011,4.382339691,25.40593624,2.771047641,75.5,6.3,0.778515567,0.919838893,-0.354275685,-0.719489057,0.730130819,0.874535905,0.730130819
20030731,0.885,0.944,1.225,1.735,2.336,2.888,3.36,4.8687,2.055555556,1.01,16.3053,35.8933,990.31,0.0549,0.0662,-0.0982,-0.0881,0.009,2.765153133,2.034714133,3.33973507,20.02902503,0.336406068,7.012518586,51,-0.315215145,4.401714113,21.38990746,2.985296315,75.8,6.2,0.568326799,0.92237036,-0.456655678,-0.727157982,0.491505561,0.791194818,0.491505561
20030829,0.976,0.992,1.283,1.959,2.546,3.09,3.511,4.8099,2.216066482,1.03,16.4457,37.2367,1008.01,0.0588,0.0701,0.0166,0.0219,0.0095,2.62827218,2.191868571,4.103168812,17.34061931,0.09779778,8.86523091,53.2,-0.341428486,5.294698204,18.8764285,3.541446576,75.7,6.1,0.507314737,0.858002151,-0.400141183,-0.745240733,0.426122515,0.726934492,0.426122515
20030930,0.857,0.942,1.055,1.463,1.981,2.447,2.88,4.2798,2.378318584,1.01,16.586,38.58,995.97,0.0572,0.0679,0.0546,0.0503,0.0094,2.29593555,2.350477162,3.040873281,8.004270767,0.618349226,8.104121,52.4,-0.21527044,5.553986844,19.30936538,3.390155168,76.2,6.1,0.352931225,0.815080945,-0.683914672,-1.062993816,0.478168607,0.637397748,0.478168607
20031031,0.921,0.939,1.237,1.822,2.405,2.865,3.295,4.6386,2.041942605,1.01,16.8523,41.9667,1050.71,0.057,0.0673,-0.0283,-0.0203,0.0092,2.029529562,2.021374478,3.577135901,12.85488213,0.904946381,7.399454914,55.2,-0.156648372,5.230839568,20.48601956,3.371105734,76.2,6,0.261357943,0.675229753,-0.827845147,-0.828053217,0.027775669,0.510925539,0.027775669
